PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON,WinPCT,TS_PCT,PTS_per36,AST_per36,REB_per36,STL_per36,BLK_per36,TOV_per36
1642281,Jaylon Tyson,Jaylon,1610612739,CLE,23.0,64,40,24,0.625,27.0,5.0,10.0,0.496,2.0,4.5,0.455,1.2,1.6,0.743,1.8,3.3,5.1,2.2,1.5,0.8,0.4,0.6,2.5,1.5,13.1,1.9,24.7,7,0,24.8,147,85,243,146,146,128,141,169,76,135,28,247,241,347,78,163,125,208,155,212,197,122,78,233,136,119,155,68,31,138,1,2025-26,0.623,0.6119207772795217,17.466666666666665,2.9333333333333336,6.8,1.0666666666666667,0.5333333333333333,2.0
1642847,Jeremiah Fears,Jeremiah,1610612740,NOP,19.0,78,25,53,0.321,25.0,5.0,11.6,0.432,1.2,3.6,0.343,2.1,2.6,0.785,0.7,2.9,3.6,3.3,2.2,1.1,0.4,1.1,1.8,2.3,13.3,-3.7,24.7,2,0,24.3,1,228,7,432,183,123,101,372,204,198,264,126,132,258,307,212,234,120,67,86,234,20,262,126,132,482,153,150,31,151,1,2025-26,0.321,0.5218141870684244,19.152,4.752000000000001,5.184000000000001,1.584,0.5760000000000001,3.168
1630579,Jericho Sims,Jericho,1610612749,MIL,27.0,62,23,39,0.371,18.6,1.9,2.4,0.793,0.0,0.0,0.0,0.6,0.9,0.636,2.0,3.3,5.3,1.3,1.1,0.2,0.2,0.2,2.0,1.1,4.4,-4.1,13.0,4,0,11.9,169,248,69,396,305,374,483,4,503,536,503,401,374,465,60,164,110,339,240,492,332,395,188,307,409,505,360,105,31,370,1,2025-26,0.39,0.7868383404864092,8.516129032258064,2.516129032258064,10.258064516129032,0.3870967741935484,0.3870967741935484,2.129032258064516
1629111,Jock Landale,Jock,1610612737,ATL,30.0,68,36,32,0.529,22.1,4.1,8.1,0.515,1.1,2.8,0.383,1.2,1.9,0.635,2.7,3.0,5.7,1.7,0.9,0.5,0.5,0.5,2.2,2.0,10.6,-0.8,22.2,9,0,21.1,92,127,128,273,234,176,193,123,236,264,140,246,210,469,30,195,87,267,299,364,136,196,149,156,189,312,194,61,31,196,2,2025-26,0.577,0.5931065353625783,17.266968325791854,2.7692307692307687,9.285067873303166,0.8144796380090498,0.8144796380090498,1.4660633484162897
1628381,John Collins,John,1610612746,LAC,28.0,64,29,35,0.453,27.5,5.3,9.4,0.56,1.3,3.2,0.411,1.7,2.2,0.782,1.5,3.7,5.3,1.0,1.3,0.9,0.8,0.6,2.7,2.2,13.6,-0.2,24.9,3,0,24.3,147,192,91,351,135,113,153,79,188,229,69,164,163,266,97,133,118,381,189,173,82,128,46,137,126,271,151,122,31,150,1,2025-26,0.506,0.6558641975308641,17.80363636363636,1.309090909090909,6.938181818181818,1.1781818181818182,1.0472727272727274,1.7018181818181817
202685,Jonas Valančiūnas,Jonas,1610612743,DEN,33.0,61,38,23,0.623,13.1,3.2,5.7,0.571,0.1,0.3,0.3,1.6,2.1,0.772,1.5,3.3,4.8,1.1,1.1,0.2,0.5,0.5,2.0,2.2,8.2,-1.2,16.9,3,0,15.8,181,106,259,148,411,237,302,74,479,503,394,181,182,289,98,161,146,368,235,490,139,192,194,139,260,340,286,122,31,287,1,2025-26,0.641,0.6189613526570047,22.534351145038165,3.022900763358779,13.19083969465649,0.549618320610687,1.3740458015267176,3.022900763358779
203903,Jordan Clarkson,Jordan,1610612752,NYK,33.0,68,42,26,0.618,18.0,3.3,7.4,0.45,1.0,3.1,0.333,1.1,1.3,0.824,0.9,0.9,1.8,1.3,0.9,0.4,0.1,0.4,1.7,1.1,8.8,1.6,13.7,0,0,14.0,92,65,219,153,319,227,224,308,248,238,286,258,277,181,229,490,439,330,306,410,424,251,282,297,239,141,350,257,31,338,1,2025-26,0.641,0.5519317611640743,17.6,2.6,3.6,0.8,0.2,1.8
1630692,Jordan Goodwin,Jordan,1610612756,PHX,27.0,67,37,30,0.552,22.5,3.2,8.0,0.405,1.6,4.3,0.359,0.6,0.8,0.696,2.0,2.9,4.9,2.2,1.0,1.5,0.2,0.5,1.9,1.0,8.6,1.3,22.0,2,0,20.7,105,121,154,237,222,238,197,444,139,145,212,399,389,411,68,209,143,209,271,22,345,201,227,336,243,165,200,150,31,204,1,2025-26,0.545,0.5148467432950191,13.759999999999998,3.52,7.840000000000001,2.4,0.32,1.6
1641775,Jordan Walsh,Jordan,1610612738,BOS,22.0,63,42,21,0.667,17.6,2.0,3.8,0.512,0.7,1.7,0.391,0.6,0.8,0.755,1.3,2.7,4.0,0.8,0.5,0.7,0.5,0.3,2.0,0.8,5.3,1.7,14.2,2,0,13.1,160,65,291,92,324,369,396,130,332,369,114,382,387,325,124,228,192,442,424,247,168,342,199,376,377,130,339,150,31,351,1,2025-26,0.675,0.6382466281310212,10.84090909090909,1.6363636363636365,8.181818181818182,1.4318181818181817,1.0227272727272727,1.0227272727272727
1630631,Jose Alvarado,Jose,1610612752,NYK,27.0,67,27,40,0.403,19.7,2.6,6.4,0.415,1.4,4.1,0.349,0.5,0.6,0.8,0.4,2.0,2.4,3.4,1.1,1.0,0.1,0.4,1.9,0.8,7.2,0.4,17.2,1,0,16.5,105,211,60,377,287,299,271,424,163,165,245,428,442,226,444,313,364,113,228,135,450,271,239,377,297,211,275,187,31,274,2,2025-26,0.641,0.5402160864345738,13.157360406091373,6.213197969543147,4.385786802030457,1.8274111675126903,0.18274111675126906,2.0101522842639596
1628404,Josh Hart,Josh,1610612752,NYK,31.0,63,41,22,0.651,30.1,4.6,9.1,0.507,1.5,3.7,0.409,1.4,1.9,0.723,1.4,6.1,7.6,4.9,1.9,1.1,0.3,0.6,2.5,2.1,12.1,3.1,30.8,13,2,28.9,160,74,275,117,83,144,161,137,148,184,72,208,203,372,104,26,39,52,90,77,297,131,79,152,155,82,90,40,14,102,1,2025-26,0.641,0.6088969404186796,14.471760797342192,5.86046511627907,9.08970099667774,1.3156146179401995,0.3588039867109634,2.272425249169435
1629006,Josh Okogie,Josh,1610612745,HOU,27.0,73,45,28,0.616,17.3,1.6,3.8,0.438,0.8,2.1,0.397,0.5,0.9,0.571,1.0,1.5,2.5,0.8,0.5,0.8,0.2,0.3,1.4,1.1,4.6,0.8,11.3,1,0,10.7,41,42,184,154,331,406,400,346,304,325,95,422,381,493,198,402,357,424,428,182,382,336,364,311,395,189,391,187,31,395,1,2025-26,0.623,0.5481410867492851,9.572254335260116,1.6647398843930634,5.202312138728323,1.6647398843930634,0.41618497109826585,1.0404624277456647
1630577,Julian Champagnie,Julian,1610612759,SAS,24.0,78,59,19,0.756,27.7,3.7,8.5,0.437,2.5,6.4,0.386,1.4,1.7,0.841,0.9,4.9,5.8,1.5,0.9,0.8,0.4,0.1,1.6,1.0,11.3,7.4,23.3,7,0,23.5,1,1,317,43,130,198,183,352,50,53,131,201,229,141,227,62,83,290,305,210,183,458,303,335,175,17,171,68,31,158,1,2025-26,0.756,0.6109429065743945,14.68592057761733,1.9494584837545126,7.537906137184116,1.0397111913357402,0.5198555956678701,1.1696750902527078
203944,Julius Randle,Julius,1610612750,MIN,31.0,77,46,31,0.597,33.1,7.4,15.3,0.48,1.4,4.3,0.314,5.0,6.2,0.8,1.7,5.1,6.8,5.1,2.7,1.1,0.2,0.8,2.9,4.4,21.1,3.0,38.1,15,3,37.0,9,37,139,185,39,37,41,205,175,144,366,26,21,225,85,49,59,51,30,85,326,60,37,32,34,87,41,34,8,38,1,2025-26,0.597,0.5852007987574883,22.948640483383688,5.546827794561933,7.395770392749244,1.1963746223564955,0.2175226586102719,2.9365558912386707
1630551,Justin Champagnie,Justin,1610612764,WAS,24.0,66,13,53,0.197,19.7,3.3,6.5,0.514,0.7,2.2,0.327,1.2,1.5,0.784,2.1,3.4,5.5,1.2,0.6,0.8,0.6,0.7,1.6,1.2,8.6,-4.3,20.7,4,0,18.9,123,378,7,525,286,228,261,124,317,313,332,238,245,260,53,155,104,359,383,183,118,92,305,279,244,508,219,105,31,234,1,2025-26,0.221,0.6005586592178771,15.715736040609137,2.1928934010152283,10.050761421319796,1.4619289340101524,1.0964467005076142,1.0964467005076142
1642348,Justin Edwards,Justin,1610612755,PHI,22.0,60,35,25,0.583,15.3,2.2,4.9,0.449,1.0,2.8,0.367,0.6,0.7,0.846,0.4,1.1,1.5,1.3,0.6,0.8,0.2,0.3,1.5,0.6,6.0,-1.7,12.2,0,0,11.8,192,139,232,195,371,346,341,313,247,265,188,404,426,130,427,461,468,338,405,192,368,327,343,441,340,386,375,257,31,371,1,2025-26,0.551,0.576036866359447,14.117647058823529,3.058823529411765,3.5294117647058822,1.8823529411764706,0.47058823529411764,1.4117647058823528
1626157,Karl-Anthony Towns,Karl-Anthony,1610612752,NYK,30.0,72,46,26,0.639,31.0,6.9,13.8,0.496,1.5,4.1,0.368,4.8,5.7,0.855,3.2,8.7,11.9,2.9,2.5,0.8,0.5,1.0,3.4,4.9,20.1,5.0,40.4,53,1,39.2,55,37,219,135,69,56,57,170,147,162,186,30,34,119,15,5,2,140,43,176,131,24,10,20,45,42,28,1,21,28,1,2025-26,0.641,0.61626195732156,23.34193548387097,3.367741935483871,13.819354838709678,0.9290322580645162,0.5806451612903225,2.903225806451613
1631255,Karlo Matković,Karlo,1610612740,NOP,25.0,62,24,38,0.387,14.7,2.3,3.8,0.604,0.6,1.5,0.422,0.5,0.7,0.732,1.2,2.5,3.7,0.8,0.5,0.4,0.9,0.2,1.7,0.6,5.7,-1.5,14.6,1,0,13.3,169,238,71,391,382,332,399,45,350,402,52,425,424,360,147,247,224,431,414,412,62,442,280,430,354,362,330,187,31,345,1,2025-26,0.321,0.6937682570593964,13.95918367346939,1.959183673469388,9.061224489795919,0.979591836734694,2.2040816326530615,1.2244897959183674
202695,Kawhi Leonard,Kawhi,1610612746,LAC,34.0,61,35,26,0.574,32.1,9.8,19.4,0.505,2.6,6.8,0.385,5.8,6.5,0.899,1.1,5.3,6.3,3.6,2.0,2.0,0.4,0.5,1.2,5.1,28.0,5.2,46.2,5,0,45.4,181,139,219,207,46,8,8,142,39,38,134,14,18,51,170,42,68,101,74,7,174,162,405,19,6,39,9,94,31,11,1,2025-26,0.506,0.628930817610063,31.401869158878505,4.037383177570093,7.065420560747663,2.2429906542056073,0.4485981308411215,2.2429906542056073
1642276,Kel'el Ware,Kel'el,1610612748,MIA,21.0,73,37,36,0.507,22.3,4.5,8.5,0.529,1.2,3.0,0.384,1.0,1.3,0.755,2.9,6.2,9.1,0.7,0.8,0.8,1.1,0.3,1.6,1.1,11.1,-0.6,28.0,24,0,25.9,41,121,84,298,232,153,182,104,222,245,139,292,287,323,24,24,19,463,327,213,35,281,311,298,178,298,117,15,31,126,1,2025-26,0.526,0.6117724867724869,17.919282511210763,1.1300448430493273,14.690582959641254,1.2914798206278026,1.775784753363229,1.2914798206278026
1629640,Keldon Johnson,Keldon,1610612759,SAS,26.0,78,59,19,0.756,23.2,5.0,9.5,0.525,1.2,3.3,0.373,1.8,2.2,0.798,1.6,3.7,5.3,1.4,0.8,0.5,0.1,0.7,2.0,1.7,13.0,3.6,22.5,5,0,22.1,1,1,317,43,210,124,148,108,204,219,171,155,164,234,91,136,115,325,317,350,439,97,212,201,138,68,186,94,31,177,1,2025-26,0.756,0.6209400076423386,20.172413793103452,2.172413793103448,8.224137931034484,0.7758620689655173,0.15517241379310345,1.2413793103448276
1631165,Keon Ellis,Keon,1610612739,CLE,26.0,68,28,40,0.412,20.3,2.3,5.2,0.435,1.2,3.4,0.361,0.7,1.0,0.723,0.5,1.3,1.8,0.9,0.6,1.2,0.7,0.1,1.9,1.2,6.5,-2.1,15.0,0,0,14.2,92,201,60,372,272,334,324,358,200,206,207,366,359,371,353,437,429,407,395,68,108,486,241,291,327,404,323,257,31,331,2,2025-26,0.623,0.576241134751773,11.527093596059114,1.5960591133004927,3.1921182266009853,2.12807881773399,1.2413793103448276,1.064039408866995
201142,Kevin Durant,Kevin,1610612745,HOU,37.0,74,45,29,0.608,36.4,9.1,17.6,0.518,2.4,5.8,0.409,5.2,5.9,0.877,0.5,4.9,5.4,4.7,3.2,0.8,0.9,0.5,1.8,4.8,25.8,4.6,41.3,7,0,41.7,32,42,167,167,3,12,19,120,54,71,73,24,29,84,370,59,106,59,15,189,59,169,257,23,14,48,22,68,31,19,1,2025-26,0.623,0.6387403446226976,25.516483516483518,4.648351648351649,5.340659340659341,0.7912087912087913,0.8901098901098902,3.164835164835165
1628989,Kevin Huerter,Kevin,1610612765,DET,27.0,66,38,28,0.576,22.4,3.9,8.6,0.45,1.4,4.7,0.302,0.8,1.0,0.768,0.5,3.0,3.5,2.5,1.0,0.8,0.5,0.4,1.7,1.1,9.9,1.3,20.9,1,0,20.0,123,106,184,203,226,192,180,311,168,121,392,332,336,295,369,195,239,178,250,183,162,239,273,308,208,156,213,187,31,211,2,2025-26,0.731,0.547566371681416,15.910714285714286,4.017857142857143,5.625,1.2857142857142858,0.8035714285714286,1.6071428571428572
202691,Klay Thompson,Klay,1610612742,DAL,36.0,66,19,47,0.288,21.9,4.2,10.5,0.395,2.9,7.6,0.386,0.5,0.7,0.756,0.3,1.9,2.1,1.4,0.9,0.5,0.3,0.1,1.0,0.4,11.8,-2.0,17.8,0,0,19.7,123,303,27,447,239,175,128,468,20,18,127,412,418,322,489,346,393,322,283,383,287,463,448,487,164,402,266,257,31,215,1,2025-26,0.312,0.5458919319022947,19.397260273972606,2.3013698630136985,3.4520547945205484,0.8219178082191781,0.4931506849315069,1.4794520547945207
1642920,Kobe Sanders,Kobe,1610612746,LAC,23.0,63,33,30,0.524,19.8,2.5,5.5,0.46,1.1,2.8,0.402,0.7,0.9,0.789,0.4,1.8,2.3,1.6,1.3,0.7,0.1,0.2,2.1,0.9,6.9,0.1,13.2,0,0,13.5,160,161,154,278,284,306,309,271,230,272,84,355,368,248,404,351,377,281,204,265,429,374,169,359,308,239,359,257,31,344,1,2025-26,0.506,0.5851424694708277,12.545454545454547,2.909090909090909,4.181818181818182,1.2727272727272727,0.18181818181818182,2.3636363636363638
1642851,Kon Knueppel,Kon,1610612766,CHA,20.0,77,42,35,0.545,31.5,6.5,13.4,0.483,3.4,7.9,0.431,2.5,2.9,0.865,1.2,4.2,5.4,3.4,1.9,0.7,0.2,0.6,2.1,2.3,18.8,4.2,31.2,7,0,32.9,9,65,91,245,54,64,66,195,5,15,42,97,113,105,143,99,108,111,87,253,326,121,181,128,55,57,87,68,31,67,1,2025-26,0.538,0.6405014990460616,21.485714285714284,3.8857142857142852,6.171428571428572,0.7999999999999999,0.22857142857142856,2.1714285714285713
1627739,Kris Dunn,Kris,1610612746,LAC,32.0,77,39,38,0.506,27.3,2.8,5.9,0.478,1.0,2.6,0.375,0.8,1.0,0.775,0.7,2.5,3.3,3.6,1.3,1.6,0.2,0.3,2.3,0.9,7.4,0.2,20.8,0,0,18.8,9,94,71,299,138,285,291,213,275,287,160,331,338,283,298,244,268,100,188,18,370,338,111,349,285,229,217,257,31,236,1,2025-26,0.506,0.5835962145110409,9.758241758241757,4.747252747252747,4.351648351648351,2.10989010989011,0.26373626373626374,1.7142857142857142
1642271,Kyle Filipowski,Kyle,1610612762,UTA,22.0,75,21,54,0.28,23.3,4.1,8.3,0.498,1.0,2.9,0.333,2.1,2.8,0.751,1.8,5.3,7.1,2.5,1.6,1.0,0.5,0.6,3.0,2.0,11.3,-3.0,26.4,12,0,24.9,26,278,5,458,209,177,188,166,276,258,286,122,118,328,77,43,47,183,134,130,146,116,32,166,173,457,135,44,31,137,1,2025-26,0.269,0.5927402433906841,17.45922746781116,3.8626609442060085,10.969957081545065,1.5450643776824033,0.7725321888412017,2.4721030042918457
1628398,Kyle Kuzma,Kyle,1610612749,MIL,30.0,67,29,38,0.433,26.3,5.0,10.2,0.49,1.2,3.6,0.345,2.0,2.8,0.724,0.8,3.8,4.6,2.6,1.6,0.7,0.4,0.6,2.0,2.3,13.2,-4.0,24.1,4,0,23.7,105,192,71,365,159,126,136,179,203,197,261,133,119,369,247,130,159,169,133,264,215,139,219,131,135,503,160,105,31,157,1,2025-26,0.39,0.5773268019594122,18.068441064638783,3.55893536121673,6.29657794676806,0.9581749049429658,0.5475285171102662,2.1901140684410647
1630163,LaMelo Ball,LaMelo,1610612766,CHA,24.0,68,39,29,0.574,27.8,6.9,17.0,0.403,3.6,10.0,0.365,2.1,2.4,0.89,0.9,3.9,4.8,7.1,2.7,1.2,0.2,0.8,2.7,3.0,19.5,6.1,37.6,10,1,38.0,92,94,167,209,129,53,23,452,3,3,196,116,150,65,234,117,148,14,33,68,325,66,52,76,48,26,43,55,21,35,1,2025-26,0.538,0.5399867080194949,25.251798561151077,9.194244604316545,6.215827338129496,1.553956834532374,0.2589928057553957,3.496402877697842
1629652,Luguentz Dort,Luguentz,1610612760,OKC,26.0,64,50,14,0.781,27.3,2.9,7.7,0.381,1.8,5.5,0.338,0.7,0.9,0.759,0.9,2.8,3.7,1.2,0.8,0.8,0.4,0.2,2.7,1.5,8.4,4.2,17.5,0,0,17.6,147,17,387,34,139,269,209,489,103,83,275,367,367,315,230,220,227,347,330,194,197,385,50,223,251,56,272,257,31,254,1,2025-26,0.792,0.5187747035573123,11.076923076923077,1.5824175824175823,4.879120879120879,1.054945054945055,0.5274725274725275,1.054945054945055
1629029,Luka Dončić,Luka,1610612747,LAL,27.0,64,43,21,0.672,35.8,10.8,22.8,0.476,4.0,10.8,0.366,7.9,10.1,0.78,0.6,7.1,7.7,8.3,4.0,1.6,0.5,0.4,2.4,7.3,33.5,2.9,57.7,34,8,57.8,147,53,291,89,4,2,1,217,2,2,191,2,1,272,321,14,36,4,1,17,135,216,97,2,1,88,2,7,4,1,1,2025-26,0.649,0.6148142710321539,33.68715083798883,8.3463687150838,7.743016759776538,1.6089385474860338,0.5027932960893855,4.022346368715084
1630568,Luka Garza,Luka,1610612738,BOS,27.0,67,45,22,0.672,15.9,2.8,4.9,0.583,0.8,1.8,0.441,1.3,1.6,0.764,2.2,1.7,3.9,0.9,0.6,0.4,0.4,0.3,2.3,1.7,7.7,1.7,15.5,1,0,14.9,105,42,275,90,362,280,343,60,310,367,37,228,233,306,48,375,202,403,373,429,215,302,129,200,276,136,315,187,31,311,1,2025-26,0.675,0.6870092790863669,17.433962264150942,2.0377358490566038,8.830188679245284,0.9056603773584906,0.9056603773584906,1.3584905660377358
1628379,Luke Kennard,Luke,1610612747,LAL,29.0,73,42,31,0.575,21.2,2.9,5.4,0.542,1.5,3.2,0.487,0.7,0.7,0.926,0.4,1.8,2.2,1.9,0.7,0.6,0.1,0.2,1.3,0.6,8.1,0.2,15.1,0,0,15.3,41,65,139,205,256,272,313,92,140,227,25,368,408,41,429,357,387,239,353,289,443,379,383,418,265,228,319,257,31,306,2,2025-26,0.649,0.709530483531885,13.754716981132074,3.2264150943396226,3.735849056603774,1.0188679245283019,0.169811320754717,1.1886792452830188
1628436,Luke Kornet,Luke,1610612759,SAS,30.0,65,49,16,0.754,21.0,2.5,4.0,0.64,0.0,0.0,0.0,1.4,1.7,0.821,2.7,3.4,6.1,1.8,0.4,0.4,1.0,0.3,1.8,1.9,6.5,1.5,20.5,3,0,17.3,136,25,356,45,258,307,391,31,503,536,503,203,225,188,28,153,74,256,467,396,46,333,266,178,326,149,223,122,31,259,1,2025-26,0.756,0.6844987363100252,11.142857142857142,3.085714285714286,10.457142857142856,0.6857142857142857,1.7142857142857142,0.6857142857142857
203935,Marcus Smart,Marcus,1610612747,LAL,32.0,60,39,21,0.65,28.7,3.1,7.7,0.399,1.6,4.8,0.336,1.7,2.1,0.816,0.6,2.2,2.8,2.8,1.5,1.4,0.4,0.2,2.6,2.3,9.5,4.0,20.8,0,0,20.2,192,94,291,118,111,252,206,458,135,114,283,168,181,202,335,300,318,146,160,36,229,386,62,129,221,61,215,257,31,210,1,2025-26,0.649,0.5507884972170686,11.91637630662021,3.512195121951219,3.512195121951219,1.7560975609756095,0.5017421602787457,1.8815331010452963
1641824,Matas Buzelis,Matas,1610612741,CHI,21.0,76,28,48,0.368,29.2,5.8,12.4,0.465,2.3,6.4,0.356,2.4,3.1,0.787,1.0,4.8,5.8,2.0,2.1,0.7,1.5,0.7,2.3,2.6,16.3,-3.8,30.8,4,0,30.8,23,201,20,397,102,88,84,251,62,52,223,103,99,253,183,69,81,222,72,250,19,70,115,109,86,486,89,105,31,81,1,2025-26,0.377,0.5921243824469631,20.095890410958905,2.4657534246575343,7.150684931506849,0.8630136986301369,1.8493150684931507,2.589041095890411
1631108,Max Christie,Max,1610612742,DAL,23.0,72,22,50,0.306,29.4,4.2,9.5,0.443,2.3,5.8,0.405,1.5,1.7,0.892,0.2,3.1,3.3,2.0,1.3,0.6,0.3,0.5,1.3,1.5,12.2,-4.8,20.6,0,0,21.7,55,262,14,438,101,170,151,331,57,73,82,191,231,61,508,186,261,234,200,318,239,148,375,226,151,521,220,257,31,186,1,2025-26,0.312,0.5952380952380952,14.938775510204081,2.4489795918367347,4.040816326530612,0.7346938775510204,0.3673469387755102,1.5918367346938775
1642875,Maxime Raynaud,Maxime,1610612758,SAC,22.0,70,20,50,0.286,26.1,5.1,8.9,0.57,0.3,0.9,0.297,1.7,2.2,0.786,1.9,5.5,7.4,1.3,1.2,0.5,0.5,0.5,2.4,1.9,12.1,-6.5,24.8,17,0,23.1,77,290,14,448,162,121,168,76,441,458,405,166,168,255,70,37,46,334,219,369,143,174,102,179,152,545,152,28,31,163,1,2025-26,0.269,0.6130928252938792,16.689655172413794,1.7931034482758619,10.206896551724139,0.689655172413793,0.689655172413793,1.6551724137931032
1628969,Mikal Bridges,Mikal,1610612752,NYK,29.0,78,50,28,0.641,33.3,5.8,12.0,0.487,1.9,5.3,0.371,1.0,1.2,0.832,1.0,2.9,3.9,3.8,1.1,1.3,0.8,0.2,2.0,1.5,14.7,3.4,30.2,1,0,28.4,1,17,184,131,32,84,94,186,89,92,176,271,302,160,197,210,205,90,246,46,78,380,217,226,103,74,97,187,31,107,1,2025-26,0.641,0.5866858237547892,15.891891891891893,4.108108108108109,4.216216216216217,1.4054054054054055,0.864864864864865,1.1891891891891895
1628970,Miles Bridges,Miles,1610612766,CHA,28.0,73,40,33,0.548,31.2,6.3,13.8,0.455,1.9,5.9,0.329,2.8,3.3,0.831,0.9,4.8,5.8,3.2,1.4,0.6,0.4,0.5,1.7,2.3,17.2,2.0,30.7,7,0,30.2,41,85,116,243,63,71,60,289,90,68,322,81,89,162,204,65,82,127,166,289,175,185,268,127,71,118,94,68,31,89,1,2025-26,0.538,0.5638604773144505,19.846153846153847,3.6923076923076925,6.6923076923076925,0.6923076923076923,0.46153846153846156,1.6153846153846154
1642885,Mohamed Diawara,Mohamed,1610612752,NYK,20.0,67,41,26,0.612,8.8,1.3,3.0,0.436,0.7,1.8,0.39,0.2,0.3,0.737,0.2,1.1,1.3,0.7,0.4,0.2,0.1,0.1,0.7,0.2,3.6,0.9,6.7,0,0,6.9,105,74,219,164,481,448,442,355,322,356,117,504,509,352,503,460,488,458,465,493,467,495,501,531,448,179,484,257,31,478,1,2025-26,0.641,0.5747126436781609,14.727272727272727,2.8636363636363633,5.3181818181818175,0.8181818181818182,0.4090909090909091,1.6363636363636365
1630541,Moses Moody,Moses,1610612744,GSW,23.0,60,30,30,0.5,25.7,4.1,9.3,0.44,2.5,6.3,0.401,1.5,1.9,0.77,0.9,2.5,3.3,1.6,1.0,1.0,0.6,0.4,2.0,1.4,12.1,1.3,22.2,0,0,22.7,192,181,154,300,173,179,158,336,44,54,86,197,205,293,241,261,258,280,279,131,125,233,192,246,153,158,192,257,31,171,1,2025-26,0.468,0.5968823993685871,16.94941634241245,2.241245136186771,4.622568093385214,1.4007782101167314,0.8404669260700389,1.4007782101167314
1631243,Mouhamed Gueye,Mouhamed,1610612737,ATL,23.0,74,43,31,0.581,15.4,1.7,3.8,0.454,0.5,1.7,0.306,0.5,0.8,0.645,1.2,2.4,3.6,0.9,0.4,0.8,0.5,0.1,1.6,0.8,4.5,0.2,13.6,3,0,12.1,32,53,139,197,370,398,397,294,379,378,384,406,388,458,146,264,231,411,458,198,161,452,298,390,403,221,353,122,31,366,1,2025-26,0.577,0.541907514450867,10.519480519480519,2.103896103896104,8.415584415584416,1.8701298701298703,1.1688311688311688,0.9350649350649352
1631217,Moussa Diabaté,Moussa,1610612766,CHA,24.0,69,38,31,0.551,26.0,3.2,5.1,0.63,0.0,0.0,0.5,1.6,2.5,0.659,3.8,5.0,8.8,1.8,1.0,0.8,1.0,0.6,2.4,2.7,8.0,5.2,25.6,20,0,22.2,81,106,139,239,167,242,333,36,502,529,17,178,144,446,9,55,23,251,255,209,48,141,101,96,269,38,144,21,31,176,1,2025-26,0.538,0.6451612903225807,11.076923076923077,2.4923076923076923,12.184615384615386,1.1076923076923078,1.3846153846153846,1.3846153846153846
1626167,Myles Turner,Myles,1610612749,MIL,30.0,69,28,41,0.406,27.0,3.9,9.0,0.437,2.1,5.4,0.387,1.8,2.4,0.74,1.0,4.2,5.2,1.4,1.2,0.7,1.6,0.5,2.6,2.2,11.8,-3.6,25.8,3,0,25.1,81,201,50,374,145,189,164,351,66,85,126,147,148,350,178,96,119,305,218,256,13,200,65,140,163,480,143,122,31,136,1,2025-26,0.39,0.5867143993635641,15.733333333333334,1.8666666666666667,6.933333333333334,0.9333333333333333,2.1333333333333333,1.6
1641772,Nae'Qwan Tomlin,Nae'Qwan,1610612739,CLE,25.0,60,39,21,0.65,15.2,2.2,4.8,0.47,0.4,1.7,0.204,0.7,0.9,0.75,1.2,1.4,2.7,0.8,0.4,0.7,0.5,0.4,1.9,0.7,5.5,0.6,12.9,0,0,11.6,192,94,291,118,373,340,348,241,414,374,468,358,365,329,138,409,327,443,473,280,142,249,228,412,363,203,362,257,31,374,1,2025-26,0.623,0.5292532717474981,13.026315789473685,1.8947368421052633,6.394736842105264,1.657894736842105,1.1842105263157894,0.9473684210526316
1630230,Naji Marshall,Naji,1610612742,DAL,28.0,72,24,48,0.333,29.6,5.7,11.1,0.512,0.9,2.9,0.295,3.1,4.1,0.765,0.9,3.8,4.7,3.3,1.6,1.1,0.1,0.7,1.9,2.6,15.4,-2.8,27.8,2,0,26.5,55,238,20,417,97,89,113,128,294,259,409,69,59,301,220,128,150,121,135,100,472,105,229,108,93,444,121,150,31,120,1,2025-26,0.312,0.5967141971481711,18.72972972972973,4.013513513513513,5.716216216216216,1.337837837837838,0.12162162162162163,1.945945945945946
